t,false_reject,false_reject_rate,false_accept,false_accept_rate
7.219946607273428,506,0.3516330785267547,80,0.05559416261292564
7.306933915794795,496,0.344683808200139,83,0.057678943710910355
7.393921224316161,480,0.33356497567755383,92,0.06393328700486449
7.480908532837528,467,0.32453092425295343,103,0.07157748436414177
7.567895841358895,456,0.31688672689367614,110,0.07644197359277276
7.654883149880261,441,0.3064628214037526,112,0.0778318276580959
7.741870458401627,429,0.29812369701181374,117,0.08130646282140375
7.828857766922994,419,0.29117442668519805,122,0.0847810979847116
7.915845075444361,413,0.28700486448922863,130,0.09034051424600417
8.002832383965728,405,0.28144544822793605,137,0.09520500347463516
8.089819692487094,400,0.27797081306462823,145,0.10076441973592773
8.176807001008461,391,0.2717164697706741,154,0.10701876302988186
8.263794309529827,381,0.26476719944405835,159,0.11049339819318972
8.350781618051194,367,0.2550382209867964,166,0.11535788742182071
8.437768926572561,356,0.2473940236275191,172,0.11952744961779013
8.524756235093927,350,0.2432244614315497,180,0.1250868658790827
8.611743543615294,345,0.23974982626824184,188,0.13064628214037527
8.69873085213666,341,0.23697011813759555,195,0.13551077136900624
8.785718160658027,336,0.2334954829742877,202,0.14037526059763725
8.872705469179394,325,0.22585128561501042,208,0.14454482279360667
8.95969277770076,322,0.2237665045170257,215,0.14940931202223767
9.046680086222127,318,0.22098679638637944,223,0.15496872828353023
9.133667394743494,312,0.21681723419041002,229,0.15913829047949965
9.22065470326486,308,0.21403752605976373,237,0.1646977067407922
9.307642011786227,304,0.21125781792911744,243,0.16886726893676163
9.394629320307594,299,0.2077831827658096,253,0.17581653926337734
9.48161662882896,292,0.2029186935371786,265,0.1841556636553162
9.568603937350327,290,0.20152883947185546,279,0.1938846421125782
9.655591245871692,284,0.19735927727588604,282,0.1959694232105629
9.74257855439306,279,0.1938846421125782,289,0.20083391243919388
9.829565862914427,274,0.19041000694927032,306,0.2126476719944406
9.916553171435792,269,0.18693537178596248,319,0.221681723419041
10.00354047995716,268,0.1862404447533009,331,0.23002084781097984
10.090527788478525,262,0.18207088255733148,349,0.2425295343988881
10.177515096999892,256,0.17790132036136205,359,0.24947880472550382
10.26450240552126,250,0.17373175816539263,376,0.26129256428075054
10.351489714042625,242,0.16817234190410008,386,0.2682418346073662
10.438477022563992,237,0.1646977067407922,398,0.27658095899930507
10.52546433108536,234,0.1626129256428075,415,0.2883947185545518
10.612451639606725,233,0.16191799861014594,423,0.2939541348158443
10.699438948128092,228,0.15844336344683807,433,0.30090340514246006
10.78642625664946,226,0.15705350938151494,443,0.30785267546907574
10.873413565170825,224,0.1556636553161918,459,0.31897150799166085
10.960400873692192,219,0.15218902015288394,473,0.32870048644892286
11.047388182213558,218,0.15149409312022238,493,0.3425990271021543
11.134375490734925,216,0.15010423905489922,514,0.35719249478804727
11.221362799256292,212,0.14732453092425296,532,0.36970118137595553
11.308350107777658,208,0.14454482279360667,550,0.3822098679638638
11.395337416299025,203,0.14107018763029883,569,0.3954134815844336
11.48232472482039,201,0.13968033356497567,585,0.4065323141070188
11.569312033341758,200,0.13898540653231412,602,0.41834607366226545
11.656299341863125,198,0.13759555246699096,623,0.43293954134815843
11.74328665038449,195,0.13551077136900624,649,0.4510076441973593
11.830273958905858,188,0.13064628214037527,677,0.47046560111188324
11.917261267427225,184,0.12786657400972898,709,0.4927032661570535
12.00424857594859,183,0.1271716469770674,742,0.5156358582348853
12.091235884469958,181,0.12578179291174427,772,0.5364836692147325
12.178223192991325,180,0.1250868658790827,795,0.5524669909659485
12.26521050151269,176,0.12230715774843641,825,0.5733148019457956
12.352197810034058,168,0.11674774148714386,849,0.5899930507296733
12.439185118555423,164,0.11396803335649756,882,0.6129256428075052
12.52617242707679,159,0.11049339819318972,908,0.6309937456567061
12.613159735598158,155,0.10771369006254343,942,0.6546212647671994
12.700147044119523,146,0.1014593467685893,977,0.6789437109103544
12.78713435264089,143,0.09937456567060458,1025,0.7123002084781098
12.874121661162256,137,0.09520500347463516,1058,0.7352328005559416
12.961108969683623,135,0.09381514940931203,1091,0.7581653926337735
13.04809627820499,129,0.08964558721334259,1119,0.7776233495482975
13.135083586726356,124,0.08617095205003475,1152,0.8005559416261293
13.222070895247723,123,0.08547602501737317,1175,0.8165392633773454
13.30905820376909,114,0.07922168172341904,1209,0.8401667824878388
13.396045512290456,108,0.07505211952744961,1244,0.8644892286309938
13.483032820811824,103,0.07157748436414177,1274,0.8853370396108409
13.57002012933319,101,0.07018763029881862,1299,0.9027102154273802
13.657007437854556,95,0.0660180681028492,1315,0.9138290479499652
13.743994746375924,91,0.06323835997220292,1332,0.925642807505212
13.830982054897289,89,0.06184850590687978,1345,0.9346768589298123
13.917969363418656,86,0.059763724808895066,1361,0.9457956914523975
14.004956671940024,81,0.056289089645587216,1379,0.9583043780403058
14.091943980461389,79,0.05489923558026407,1394,0.9687282835302293
14.178931288982756,73,0.05072967338429465,1401,0.9735927727588604
14.265918597504122,70,0.048644892286309936,1409,0.9791521890201529
14.352905906025489,66,0.04586518415566365,1420,0.9867963863794301
