t,false_reject,false_reject_rate,false_accept,false_accept_rate
8.306723695304525,237,0.2034334763948498,118,0.10128755364806867
8.394162892097205,230,0.19742489270386265,121,0.10386266094420601
8.481602088889883,222,0.1905579399141631,128,0.10987124463519313
8.569041285682562,217,0.18626609442060085,130,0.11158798283261803
8.656480482475242,214,0.18369098712446352,133,0.11416309012875536
8.743919679267922,210,0.18025751072961374,137,0.11759656652360514
8.8313588760606,208,0.17854077253218884,148,0.12703862660944207
8.91879807285328,207,0.17768240343347638,150,0.12875536480686695
9.00623726964596,204,0.17510729613733905,153,0.1313304721030043
9.093676466438637,203,0.1742489270386266,157,0.13476394849785409
9.181115663231317,199,0.17081545064377682,163,0.13991416309012875
9.268554860023997,196,0.1682403433476395,168,0.14420600858369098
9.355994056816675,191,0.16394849785407725,178,0.15278969957081545
9.443433253609355,185,0.15879828326180256,182,0.15622317596566523
9.530872450402034,180,0.15450643776824036,188,0.16137339055793992
9.618311647194712,180,0.15450643776824036,195,0.16738197424892703
9.705750843987392,172,0.14763948497854076,201,0.17253218884120172
9.793190040780072,167,0.14334763948497853,207,0.17768240343347638
9.880629237572752,163,0.13991416309012875,211,0.1811158798283262
9.96806843436543,162,0.13905579399141632,219,0.18798283261802576
10.05550763115811,161,0.13819742489270387,223,0.19141630901287554
10.142946827950789,156,0.13390557939914163,228,0.19570815450643778
10.230386024743467,154,0.13218884120171673,235,0.2017167381974249
10.317825221536147,150,0.12875536480686695,242,0.20772532188841203
10.405264418328827,148,0.12703862660944207,250,0.2145922746781116
10.492703615121505,147,0.12618025751072962,257,0.2206008583690987
10.580142811914184,144,0.12360515021459227,270,0.2317596566523605
10.667582008706864,140,0.12017167381974249,278,0.23862660944206007
10.755021205499544,137,0.11759656652360514,289,0.248068669527897
10.842460402292222,134,0.11502145922746781,301,0.25836909871244634
10.929899599084901,129,0.11072961373390558,311,0.2669527896995708
11.017338795877581,124,0.10643776824034334,320,0.27467811158798283
11.10477799267026,121,0.10386266094420601,326,0.2798283261802575
11.192217189462939,117,0.10042918454935622,337,0.2892703862660944
11.279656386255619,115,0.09871244635193133,354,0.303862660944206
11.367095583048297,114,0.09785407725321889,370,0.31759656652360513
11.454534779840976,112,0.096137339055794,379,0.32532188841201715
11.541973976633656,112,0.096137339055794,390,0.33476394849785407
11.629413173426334,108,0.0927038626609442,405,0.34763948497854075
11.716852370219014,107,0.09184549356223176,417,0.3579399141630901
11.804291567011694,105,0.09012875536480687,430,0.36909871244635195
